"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"14" 0.00325969992856739 0.702139345887017 0.390780878253281 1.00759390830518 0.509266329463571 0.641347199716937 0.611826059408486 0.454942050855607 0.547342137433589 0.0470147514715791
"15" 2.73576177085254 0.795014278921199 1.56222461169841 1.95647277603378 0.423183441162109 0.472327168382017 0.80223746450842 0.547084849327803 0.9661977955191 0.24924439098686
"16" 0.410256964154541 0.0841676834970713 2.14538244260787 1.38016449003936 2.9776653422225 0.163476040477491 0.212548099458218 3.05828765968336 0.0459996708668768 0.103812646586448
"17" 0.486810944974422 0.0859351468145874 0.264933978324029 0.466956955380738 3.83110854933497 0.81484618221403 0.497362236026675 0.192558400781141 0.246684762876044 1.12743842876972
"18" 0.576599198461793 0.949916026752952 1.87447805880549 1.18188135321708 1.45249274793234 0.124998682488998 0.235498278867453 0.658809362445027 0.86701870781693 0.79734153016926
"19" 0.717514005160558 0.0222753444686532 1.08910068747371 2.14541117704534 2.71760754833434 0.136866636299960 0.173000468787566 2.81737221015577 1.88067116207423 0.302929159253836
"20" 3.51799937130368 3.00198533369188 0.505809024721015 1.17609295244784 0.58984415885061 0.567524046919553 0.0998325012624264 0.350866706576198 3.38593288494234 1.93164947898829
"21" 0.452827164495377 1.52414175709692 0.059714378323406 0.292878599957501 1.22570512253315 0.425667379672329 0.783192719290865 0.268060483399531 0.370735461823642 0.665967829991132
"22" 1.46521664588692 0.028006203006953 1.63827808313767 0.519266786053777 0.177943236194551 0.421459587601324 0.373231738340110 0.967638513031316 1.48846566291144 4.24964469028251
"23" 0.627815818860398 1.07006898778904 1.56446340299192 1.08991070237041 0.949626644099963 0.626330949338087 0.853849115739477 0.210396412368985 0.358325368724763 1.84037939823213
"24" 3.72093731702721 0.543697871733457 0.794345218834489 0.0323560531251132 0.847172632771445 0.219792348643144 1.65227629794719 2.24010584592462 0.244785029684960 4.83168207456298
"25" 0.549231064505875 1.90029071821811 0.209514394344199 0.753895757677865 0.442120566964149 0.526249270858177 0.0563140548765659 2.06642260207775 0.0529831141941136 1.62077591448676
"26" 1.33535545221986 0.606639281846583 0.32393434131518 0.522199350874871 2.56863161722634 0.061273739789058 0.180446259885232 0.384614522310668 0.248519323766232 1.06734491557255
"27" 0.341242078794429 2.28022039855335 0.084464244544506 0.208090332336724 0.991180833387089 0.283383612471 0.774564409586501 0.670188253279775 0.104499319568276 0.0780846634552425
"28" 0.364808033686131 0.12465400993824 1.35193111184509 0.440523132681847 0.0108450967729574 0.0265179245422284 0.36834001542605 1.20213735565068 1.19312922931732 0.785805457229626
"29" 0.423912891652435 1.30515717990221 0.314829038456082 1.76752428711212 1.52947870228447 0.720605133073338 0.141215268842534 3.27604872716551 0.33861522609368 0.294191566295922
"30" 1.05951362019029 1.94567008485962 0.196026798337698 0.820597406663889 1.04107188429208 1.8942315627011 2.77780392004137 1.04267164222420 0.151802775314401 0.981069948482228
"31" 1.48493145584109 1.16122262082518 1.99829093358460 3.48537685514844 2.22542282367561 2.40902712492048 0.170651026673459 0.462801604066044 0.423205525614321 0.779996186838217
"32" 0.618989917449653 3.06987839499999 0.710674392948759 0.89908803250165 0.119712076855688 1.27038133685291 2.17774322747824 4.73371921827025 0.740341318729234 1.42374566934052
"33" 1.09428033973546 1.04753064825655 0.207556523848325 0.822518832939577 0.136356256067704 0.168503109676143 0.431368891370018 1.50545884660425 0.107225209474564 0.467372656799853
"34" 0.0347710959613323 1.59189610333742 0.0660344727980618 0.928423390681756 2.96300956590061 0.644916865946659 0.56253333343193 0.282769114710391 0.645029796287417 1.00627720258654
"35" 0.0618542233145374 0.177689259871840 2.20829976151202 5.99186359312306 1.32113909996570 1.83138388262731 1.05647395299657 0.271748265251517 0.0762037325289277 0.90084785125674
"36" 0.245715632103384 0.862794136586499 0.177535610877382 0.467160395359155 0.7003045733598 0.328342579926054 1.28587676580520 1.30925193517925 0.0925420154817402 0.25388356205076
"37" 0.109275374561548 0.154710177399244 0.643967950250953 0.337550196796656 0.468283236026764 0.0184778866323362 0.597606809344143 1.63091417940918 0.668137289118022 0.327776582495987
"38" 0.989830567308717 0.234886893536896 0.900050917598319 2.08659696380112 0.0192162901383337 0.345205165445805 0.226299341768026 0.336936256848276 0.161161893137861 0.0193720716051757
"39" 0.850631453834694 0.173445187974721 0.333041654309719 1.12147355466118 1.87720851032975 1.36139688759408 1.02051537665994 0.245416099084157 0.341497117422988 0.00314688822254539
"40" 0.0323947886936367 0.852516112936781 0.71388182398293 0.0988586543755297 0.874160877803138 0.132923070030908 0.154766920360388 2.5729348900399 1.15618764977427 2.65584522886522
"41" 0.911584527189744 0.0276402817107737 0.586358289700001 1.10560231645318 1.10868594139339 0.537468787310624 1.73916337258163 1.08115415981229 1.52193902945585 2.52287369395111
"42" 1.45010448217957 1.31480057067694 0.428233149461448 2.78339184770341 0.539267339278013 0.100635350371401 0.080717412289232 1.02129060863973 0.77470035664639 0.677139338105917
"43" 0.770756395170146 0.544692809227854 0.72328646383704 2.0614296606833 0.931341495322895 0.134189651164589 2.56004152993176 1.85394261783675 0.161641357425585 0.352887680288404
"44" 0.183916567934618 1.72041116154516 0.434090791735798 1.72668604730608 0.609373109880835 0.190275861946753 1.46845435805065 1.07084708936037 0.463773375508592 0.101758766453713
"45" 0.831032920586777 1.44819550674053 1.72822064152899 1.34126825812728 0.0445327190682292 0.180517035673517 0.717893443959665 3.62939534318706 0.569265697617084 1.98134043596632
"46" 2.06819431289079 2.11819378087733 0.0929085716993677 0.293731042183936 0.739043543073249 0.379403679321210 1.23292666483195 0.294494781643152 1.93081783308628 0.728454479550423
"47" 0.0140281237109141 0.98338629394294 0.00404351366233478 0.676649355329573 0.311850445160799 0.086136826624473 0.072400965159477 1.90300738616827 0.534553545992821 1.40140485102894
"48" 0.0302563643231308 1.72456117524746 0.100714934524149 0.36092275287956 0.430384620092809 0.215273566544056 0.866364082279515 0.666116808075458 0.668956911191344 1.15363640799643
"49" 2.67096302459452 0.470376674085855 0.637323853094131 0.103637107182294 0.0347645089719631 0.620792230563172 1.8007410381263 0.173102657310665 0.545646855607629 0.459909775760025
"50" 1.48293907460034 2.21735375314094 2.0946498120806 1.45816814145985 0.351509751286358 0.523144556185589 0.0729173671301817 0.0514275311179949 1.53579473831126 1.51335740065257
"51" 0.850300329695356 0.295987267047167 0.132228436879814 0.799930804367078 0.417685518041253 1.41138689337398 1.14735151450605 0.125731711046666 0.258310195058584 1.30420989166470
"52" 3.08993314189797 1.04959274544836 0.435174905339703 2.22605915186048 0.258206458296627 0.0310339928345293 6.71235988810103 0.416843569965455 2.48446823223239 0.5119265075773
"53" 0.228028120007366 0.00928110629320145 1.01667734510721 2.06584946073358 1.58410875349825 0.168766112904415 0.389175802469254 0.0164319335084267 4.21152837921805 1.63237833968344
"54" 0.394559274893254 0.115831557195634 0.878159926230920 2.79631455688828 2.79402798491256 0.345648520626128 5.14724086872843 1.49252521252276 1.98015367603841 1.56234022407773
"55" 0.409785044379532 0.426410035695881 0.626860916614532 1.30906157657028 1.15326087265731 0.369729431346059 0.486265908926725 0.296384803019464 0.016634872648865 0.216119572423273
"56" 1.16526179572594 0.876807988579285 0.157489399859381 0.0629304258622163 0.00321948248893023 1.08639318490388 0.519264948088676 1.03880775156887 0.934968314091575 1.42420227921112
"57" 1.42123552988080 1.66994756824317 1.61982661225773 2.53932832727644 0.936793361748469 0.261921814332406 0.401455582585186 1.25483038737894 0.195186236407608 0.36135414752667
"58" 0.59411070169881 0.5317551959306 0.436735805589706 1.18444730150969 3.01771052670388 0.0867053689435124 1.57042103438618 0.162530880701846 1.07705544303627 1.01499196230890
"59" 1.92085304102840 0.0220156635652403 1.56886512150933 0.672164415474981 1.19723501238496 0.595761512688605 1.31353213447602 0.105342302471399 1.29422252900423 0.6091448799707
"60" 0.0702882092446089 2.50867625229634 3.25753597898369 3.70308490055403 1.43721924405809 0.0767133189039218 0.043840613681823 2.12632706115562 2.02699499941411 1.05855601481787
"61" 0.00758004222147465 0.120235479436815 1.14680398251386 0.224106568891260 0.621559701859951 0.705750266682911 2.09671657855274 0.182740734424442 1.16787911939747 1.95097860313001
"62" 0.836578726726484 0.274939999915659 0.0627711815489684 1.02547723423214 1.12814193214746 0.319332437900205 0.0801081866957247 0.0933596077375114 2.4999060957075 1.39064991103889
"63" 0.975524819414032 1.01419566567512 0.415054460194876 0.526365083642304 0.317100123502831 0.44858414803942 1.66239629863741 0.19043499045074 3.63528871550203 0.418992484454066
"64" 1.33076716534191 2.43268569359992 0.279179402990595 0.669094962067902 2.54010180930111 0.375512221207221 1.85295685046266 2.42753337124798 1.02287604283066 0.593402519822121
"65" 0.259771755649024 2.71977131987426 0.540064252912998 3.00690185376119 3.54477848650372 0.0331194264193376 0.86014131529167 0.423215079121292 0.545456082019762 0.0120136091528905
"66" 0.640495325438678 0.505345681216568 1.29291826668651 0.0312267845432732 0.674664947204292 0.29144671993951 0.564972565509379 2.52122100988839 1.23266481045158 0.608900212610066
"67" 1.2876454302621 0.548539144918323 1.29679311342062 0.906006975988758 0.116619588862459 1.11402975886426 1.16818591203065 0.46223330963403 1.75656794003191 0.936013954954984
"68" 1.31474920264901 0.0691183905542346 0.281342914179722 0.175324241343909 0.193727753125131 0.757443658537935 1.17064431491764 0.108173177111894 0.712868480901134 2.87198790145998
"69" 1.52690171255710 0.182096238248050 1.12539691474260 1.69643282881918 0.215575449841348 0.381164528429508 0.514979388564825 1.45791112651052 1.54865553776527 0.458880108315498
"70" 0.0933240214612627 1.51805209304331 2.52644074881885 2.16309181774471 0.663386547006667 0.806970542889643 0.0936951115638288 0.966815966634062 1.1854138765064 1.36893559615583
"71" 1.98321535243633 0.00285962895225515 1.33531914088399 0.184776754965372 0.306107248239575 0.0256691806587417 0.209280279465020 0.289004902837613 0.0555379097349942 0.155813403048266
"72" 2.55665455171849 1.35084576993705 0.880469109821034 0.165928405483684 0.373426392213203 1.18395933233956 0.985006904340955 0.690442676190287 0.219316584989429 3.3878523109663
"73" 1.53593104823505 1.00692587807299 1.11009384501250 0.0886030134849862 1.11516365065321 0.825775621430882 1.66803956209662 0.415525095071644 1.14885496343942 0.167268860503965
"74" 1.16702343705566 4.17765073825545 1.87985792747679 0.0145089276630289 0.604046628344804 0.101228023258348 0.285144030894144 1.42758407994154 1.07170629590274 0.403233131695366
"75" 0.677366945426911 0.412565952166915 6.69669507219832 4.46217577506728 1.79116249228097 0.0634642852151546 1.08782256762953 0.0662153644481833 0.695817825342429 1.21877358942748
"76" 1.08149162303181 0.0118798669427633 3.55521627308285 5.51315026142099 0.277299803175218 2.41281088780862 0.663877982180566 0.992613539057684 0.127192401327193 1.05220766239347
"77" 1.36386616337569 0.0367883834987879 0.665363875217736 0.288545900830068 0.0892709270119667 0.0428651813417673 0.627981502562761 1.5101132132985 1.06991463802279 1.37000642805816
"78" 0.641787878237665 0.243290308397263 0.839579143519414 1.42936337172034 0.394108220003545 0.105605646036565 0.0866731479763985 0.512206601444632 0.398324115201831 1.05555629483148
"79" 0.773257155860675 1.22643241188945 1.14337330027939 1.22531508370758 0.671298678498715 1.764555696314 0.0581754660035727 0.827069769571436 4.87590216257074 0.0860582580789924
"80" 0.698064065496338 2.28919042942006 1.06717615849794 0.63828279543668 0.0514021646429592 1.19507806990903 1.02180916485897 0.56986851291731 5.12961684324243 1.02762074019284
"81" 1.14963995940508 1.58015664844754 0.745728267457816 3.5278730804696 1.41376402355315 0.196631172671914 0.194038187619299 0.07887755675998 0.482625959441066 2.33870531047199
"82" 0.76835343264863 0.8453692072426 0.0353605537675321 1.01676284610750 0.0602707701838512 0.777595337019573 0.548790169879794 1.17453140481831 0.520346978930001 1.12650388754429
"83" 0.432752153836191 3.30438158644323 0.147474077064544 1.38195887576313 1.0831041233194 1.94302792723274 0.453939544036984 0.164654571563005 2.45401152769539 1.22790939170392
"84" 0.596486654132605 2.40962068910215 2.46418516609704 3.65955572368062 0.333176426709998 0.417243674087028 1.91924663997235 0.509478587657213 1.58073986127021 0.241037853062153
"85" 0.186532706953585 0.349085462626462 0.641862513497472 0.636598212644458 0.247024108190089 0.271370702710823 2.23822905296896 0.818230356056547 0.202654076740146 0.148755425587296
"86" 0.0354712749831378 0.372423744760454 1.30548363454164 0.240347971674055 0.678351264912635 0.71876349270274 0.309695288073272 1.84076537369731 0.497408560471423 0.188137275166810
"87" 0.181354138064535 0.463843244308096 0.726912032770825 0.721787903415871 0.138968651648611 1.65821674830260 0.653105117380619 0.0608672085218132 1.79470432168784 0.56480138329789
"88" 3.49900852681553 0.954456275092777 1.39289472243729 0.0591288111108933 0.470351702533662 0.00648841417084138 0.431513268034905 3.83038335086262 0.290618026629090 0.254634571351512
"89" 0.148611452896148 0.990979456453787 0.823472127134817 0.43680479330942 2.94818541171667 0.601192791076583 1.34834415647657 1.81539554885569 4.92114584304788 1.53170724204721
"90" 0.641204523388296 0.298413219396025 2.69092700804088 0.624125466682017 4.81103006602298 1.40678774186889 1.49026973164620 1.46777145742419 0.160254387184978 1.33505819826843
"91" 0.299572334624827 3.52216177130503 0.740206076721561 0.257159758359194 2.60071178699348 0.276888121850789 0.151923954502741 0.402583147864789 0.695134808267367 0.97478934000702
"92" 0.614451428875327 0.0475653177127242 1.26212741616638 0.910658561582577 1.57396765722153 0.390838510057952 2.25550889620079 1.74770916617456 0.287733775563538 1.31380082103879
"93" 2.64205641473148 0.73656535610081 1.09562138180718 0.327255367513461 0.385840161237866 1.53414213632359 1.82159234202447 0.00548218004405499 1.29458360076582 0.762686394703913
"94" 0.214660428930074 1.14222273598881 0.0450819306460358 0.290385457221419 0.306089633936448 0.756843656894374 3.94400142671025 0.110535746440291 0.616817592686103 0.783486414749758
"95" 0.104139543138444 2.62628457496378 0.00571314960942236 1.3938869845023 1.04944358761878 1.03788238871550 0.983159629586053 0.19887886152526 1.15747436224939 0.271948786452413
"96" 5.18215786077478 0.497553324326873 0.611937754321843 0.403190433513373 0.201918105129153 0.210065958711008 3.61072866146031 1.50152380537187 0.587953105103225 0.0195987829619608
"97" 1.06164936717124 0.180941822007298 1.75406223713400 1.06538290712507 0.55197393335402 0.30421000191321 0.289401990361512 0.0900606852956116 0.0261802533641458 0.468092431314290
"98" 0.196650416590273 0.400769589934498 1.70418888322058 2.37383702792412 0.706882663960469 0.145804975237583 0.885603794786048 0.903759547467244 0.285326745826751 0.927604761863959
"99" 1.21578074428709 0.852325135799957 0.0387882022187114 0.130143820773810 0.136848124209791 2.49706724788017 1.11382990605654 1.12906416594507 1.11729862443627 0.573660015594214
"100" 1.21463031783224 0.995806165928853 0.912666798935652 0.551961923483759 1.39080255160232 0.834166945861586 0.139141426889497 0.161764939781278 1.52662149808350 0.872466640504909
